2024-01-24 20:06:38 ERROR - failed to create the pid file
2024-01-24 20:06:38 INFO - [clash]: level=info msg="Start initial compatible provider 自动选择(已剔除IPLC)"
2024-01-24 20:29:07 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40498 --> github.githubassets.com:443 using GLOBAL"
2024-01-24 20:29:07 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40520 --> avatars.githubusercontent.com:443 using GLOBAL"
2024-01-24 20:29:07 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40534 --> 140.82.114.25:443 using GLOBAL"
2024-01-24 20:29:07 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40548 --> collector.github.com:443 using GLOBAL"
2024-01-24 20:29:07 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40564 --> api.github.com:443 using GLOBAL"
2024-01-24 20:29:38 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:56314 --> sofire.baidu.com:443 using GLOBAL"
2024-01-24 20:29:59 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:34824 --> wiki.archlinux.org:443 using GLOBAL"
2024-01-24 20:30:09 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:48850 --> 140.82.113.26:443 using GLOBAL"
2024-01-24 20:30:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:43500 --> www.google.com:443 using GLOBAL"
2024-01-24 20:31:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57870 --> yiyan.baidu.com:443 using GLOBAL"
2024-01-24 20:31:08 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57872 --> fclog.baidu.com:443 using GLOBAL"
2024-01-24 20:31:10 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57884 --> 140.82.114.26:443 using GLOBAL"
2024-01-24 20:32:04 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:45342 --> sofire.baidu.com:443 using GLOBAL"
2024-01-24 20:32:08 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:45352 --> www.google.com:443 using GLOBAL"
2024-01-24 20:32:09 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:45356 --> profile.accounts.firefox.com:443 using GLOBAL"
2024-01-24 20:32:09 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:45368 --> sync-1-us-west1-g.sync.services.mozilla.com:443 using GLOBAL"
2024-01-24 20:32:12 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:45378 --> 140.82.112.26:443 using GLOBAL"
2024-01-24 20:32:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:39922 --> resolver.dingtalk.com:443 using GLOBAL"
2024-01-24 20:33:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:48922 --> encrypted-tbn0.gstatic.com:443 using GLOBAL"
2024-01-24 20:33:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:48930 --> lh5.googleusercontent.com:443 using GLOBAL"
2024-01-24 20:33:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:48938 --> ocsp.pki.goog:80 using GLOBAL"
2024-01-24 20:33:07 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:48944 --> lh5.googleusercontent.com:443 using GLOBAL"
2024-01-24 20:33:10 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:48966 --> accounts.google.com:443 using GLOBAL"
2024-01-24 20:33:10 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:48986 --> adservice.google.com:443 using GLOBAL"
2024-01-24 20:33:10 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:48990 --> accounts.google.com:443 using GLOBAL"
2024-01-24 20:33:11 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:49002 --> googleads.g.doubleclick.net:443 using GLOBAL"
2024-01-24 20:33:12 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:49014 --> wiki.archlinux.org:443 using GLOBAL"
2024-01-24 20:33:16 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:56330 --> 140.82.113.26:443 using GLOBAL"
2024-01-24 20:33:41 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:55554 --> contile.services.mozilla.com:443 using GLOBAL"
2024-01-24 20:34:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51820 --> 140.82.112.25:443 using GLOBAL"
2024-01-24 20:35:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52712 --> 140.82.112.26:443 using GLOBAL"
2024-01-24 20:35:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52718 --> profile.accounts.firefox.com:443 using GLOBAL"
2024-01-24 20:35:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52730 --> sync-1-us-west1-g.sync.services.mozilla.com:443 using GLOBAL"
