2024-01-27 22:54:33 ERROR - failed to create the pid file
2024-01-27 22:54:33 INFO - [clash]: level=info msg="Start initial compatible provider 故障转移"
2024-01-27 22:54:33 INFO - [clash]: level=info msg="Start initial compatible provider 自动选择(已剔除IPLC)"
2024-01-27 23:41:21 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37104 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37110 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37116 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37128 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37140 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37156 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37172 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37190 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37176 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37198 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37214 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37226 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37234 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37240 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37250 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37252 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37264 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37274 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37278 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37290 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37292 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37302 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37308 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37320 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37328 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37334 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53070 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53080 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53086 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53102 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53106 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53110 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53124 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53128 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53138 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53146 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53158 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53164 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53178 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53194 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53210 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53212 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53226 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53238 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53254 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:25 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53262 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:25 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53278 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:25 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53284 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:25 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53290 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:25 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53294 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:25 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53310 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:25 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53318 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:25 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53332 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:25 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53342 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:25 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53358 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:25 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53366 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:26 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53374 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:26 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53378 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:26 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53388 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:26 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53398 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:26 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53404 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:26 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53420 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:26 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53432 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:26 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53442 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:26 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53452 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:26 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53462 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:26 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53478 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:26 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53490 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:26 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53500 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:26 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53516 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:26 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53520 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53526 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53542 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53544 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53558 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53560 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53572 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53576 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53588 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53596 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53608 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53614 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53622 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53634 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53636 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53648 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53650 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53656 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53672 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:27 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53684 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53688 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53704 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53706 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53716 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53718 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53720 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53726 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53742 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53752 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53766 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53780 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53784 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53794 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53802 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53804 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53814 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53822 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53824 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53828 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53834 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53836 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53842 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53850 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53858 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53872 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53888 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53896 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53906 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53910 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53918 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53920 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53930 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53934 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53942 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53948 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53952 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53968 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53954 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53970 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:29 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53984 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53992 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54002 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54016 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54018 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54026 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54040 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54050 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54066 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54082 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54096 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54112 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54128 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54132 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54136 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54142 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54158 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54166 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54178 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54194 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54196 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:30 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54200 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54208 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54220 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54232 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54240 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54254 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54260 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54274 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54276 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54282 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54296 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54302 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54304 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54314 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54326 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54338 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54352 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54356 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54366 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54370 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54378 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54382 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54394 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54396 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54400 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54410 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54412 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54422 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54424 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54432 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54446 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54454 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54464 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54480 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54490 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54498 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:32 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54500 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54508 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54522 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54536 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54548 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54552 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54568 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54580 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54582 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54598 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54602 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54606 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54612 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54628 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:54632 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57392 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57402 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57416 --> storage.googleapis.com:443 using GLOBAL"
